id,first_name,second_name,position
855,Callan,McKenna,GK
90,Kristoffer,Ajer,DEF
91,Ellery,Balcombe,GK
92,Shandon,Baptiste,MID
93,Mads,Bech Sørensen,DEF
94,Mads,Bidstrup,MID
95,Sergi,Canós Tenés,MID
96,Nathan,Collins,DEF
97,Matthew,Cox,GK
98,Mikkel,Damsgaard,MID
99,Josh,Dasilva,MID
100,Halil,Dervişoğlu,FWD
101,Mark,Flekken,GK
102,Charlie,Goode,DEF
103,Rico,Henry,DEF
104,Aaron,Hickey,DEF
105,Vitaly,Janelt,MID
106,Mathias,Jensen,MID
107,Keane,Lewis-Potter,MID
108,Bryan,Mbeumo,MID
109,Ben,Mee,DEF
110,Christian,Nørgaard,MID
111,Frank,Onyeka,MID
112,Ethan,Pinnock,DEF
114,Mads,Roerslev Rasmussen,DEF
115,Kevin,Schade,MID
116,Thomas,Strakosha,GK
117,Ivan,Toney,FWD
118,Ryan,Trevitt,MID
119,Yoane,Wissa,FWD
120,Yegor,Yarmoliuk,MID
121,Mathias,Jorgensen,DEF
258,Neal,Maupay,FWD
508,Sergio,Reguilón,DEF
620,Michael,Olakigbe,MID
684,Ethan,Brierley,MID
701,Saman,Ghoddos,MID
725,Ji-Soo,Kim,DEF
733,Valintino,Adedokun,DEF
744,Myles,Peart-Harris,MID
752,Vincent,Angelini,GK
789,Hákon,Valdimarsson,GK
797,Benjamin,Fredrick,DEF
834,Benjamin,Arthur,DEF
864,Yunus,Konak,MID
122,Simon,Adingra,MID
123,Steven,Alzate,MID
124,Yasin,Ayari,MID
125,Facundo,Buonanotte,MID
127,Aaron,Connolly,FWD
128,Mahmoud,Dahoud,MID
129,Lewis,Dunk,DEF
130,Julio,Enciso,MID
131,Pervis,Estupiñán,DEF
132,Evan,Ferguson,FWD
133,Billy,Gilmour,MID
134,Pascal,Groß,MID
135,João Pedro,Junqueira de Jesus,FWD
136,Michał,Karbownik,DEF
137,Kacper,Kozłowski,MID
138,Adam,Lallana,MID
139,Tariq,Lamptey,DEF
140,Solly,March,MID
141,Tom,McGill,GK
142,James,Milner,MID
143,Kaoru,Mitoma,MID
144,Jakub,Moder,MID
146,Jeremy,Sarmiento Morante,MID
147,Kjell,Scherpen,GK
148,Jason,Steele,GK
149,Deniz,Undav,FWD
150,Jan Paul,van Hecke,DEF
151,Joël,Veltman,DEF
152,Bart,Verbruggen,GK
153,Adam,Webster,DEF
154,Danny,Welbeck,FWD
155,Andi,Zeqiri,FWD
606,Igor Julio,dos Santos de Paulo,DEF
621,Jack,Hinshelwood,MID
690,Carlos,Baleba,MID
700,Anssumane,Fati Vieira,MID
741,Mark,O’Mahony,FWD
742,Benicio,Baker-Boaitey,MID
746,Ben,Jackson,DEF
747,Joshua,Duffus,MID
753,Leigh,Kavanagh,DEF
755,Luca,Barrington,MID
786,Cameron,Peupion,MID
816,Valentín,Barco,DEF
843,Samy,Chouchane,MID
845,Odeluga,Offiah,DEF
861,Noël,Atom,DEF
156,Enock,Agyei,MID
157,Ameen,Al-Dakhil,DEF
158,Samuel,Bastien,MID
159,Manuel Benson,Hedilazio,MID
160,Jordan,Beyer,DEF
161,Josh,Brownhill,MID
162,Darko,Churlinov,MID
163,Jack,Cork,MID
164,Dara,Costelloe,MID
165,Josh,Cullen,MID
166,CJ,Egan-Riley,DEF
167,Hjalmar,Ekdal,DEF
168,Lyle,Foster,FWD
169,Denis,Franchi,GK
170,Jóhann Berg,Gudmundsson,MID
171,Luke,McNally,DEF
172,Arijanet,Muric,GK
173,Dara,O'Shea,DEF
174,Michael,Obafemi,FWD
175,Bailey,Peacock-Farrell,GK
176,Connor,Roberts,DEF
177,Jay,Rodriguez,FWD
178,Charlie,Taylor,DEF
179,Bobby,Thomas,DEF
180,Scott,Twine,MID
181,Lawrence,Vigouroux,GK
182,Victor,da Silva,DEF
183,Wout,Weghorst,FWD
184,Anass,Zaroury,MID
200,David Datro,Fofana,FWD
475,Sander,Berge,MID
594,Zeki,Amdouni,FWD
596,James,Trafford,GK
600,Nathan,Redmond,MID
605,Luca,Koleosho,MID
608,Jacob,Bruun Larsen,MID
622,Owen,Dodgson,DEF
660,Wilson,Odobert,MID
674,Hannes,Delcroix,DEF
675,Aaron,Ramsey,MID
694,Han-Noah,Massengo,MID
706,Mike,Trésor,MID
805,Lorenz,Assignon,DEF
806,Maxime,Esteve,DEF
126,Moisés,Caicedo Corozo,MID
145,Robert,Sánchez,GK
185,Ethan,Ampadu,DEF
186,Andrey,Nascimento dos Santos,MID
187,Kepa,Arrizabalaga,GK
188,Pierre-Emerick,Aubameyang,FWD
189,César,Azpilicueta,DEF
190,Abdul Rahman,Baba,DEF
191,Benoît,Badiashile,DEF
192,Marcus,Bettinelli,GK
194,Trevoh,Chalobah,DEF
195,Ben,Chilwell,DEF
196,Carney,Chukwuemeka,MID
197,Levi,Colwill,DEF
198,Marc,Cucurella Saseta,DEF
199,Enzo,Fernández,MID
201,Wesley,Fofana,DEF
202,Conor,Gallagher,MID
203,Malo,Gusto,DEF
206,Reece,James,DEF
207,Romelu,Lukaku Bolingoli,FWD
208,Noni,Madueke,MID
210,Mykhailo,Mudryk,MID
211,Nicolas,Jackson,FWD
212,Christopher,Nkunku,FWD
213,Christian,Pulisic,MID
214,Malang,Sarr,DEF
215,Gabriel,Słonina,GK
216,Raheem,Sterling,MID
217,Thiago,Emiliano da Silva,DEF
218,Hakim,Ziyech,MID
362,Cole,Palmer,MID
589,Ângelo Gabriel,Borges Damaceno,MID
609,Ian,Maatsen,MID
611,Axel,Disasi,DEF
613,Lesley,Ugochukwu,MID
623,Mason,Burstow,FWD
659,Lucas,Bergström,GK
667,Roméo,Lavia,MID
671,Bashir,Humphreys,DEF
677,Deivid Washington,de Souza Eugênio,FWD
680,Eddie,Beach,GK
681,Diego Manuel Jadon,da Silva Moreira,MID
687,Đorđe,Petrović,GK
716,Alfie,Gilchrist,DEF
717,Ronnie,Stutter,FWD
718,Alex,Matos,MID
723,Josh,Brooking,DEF
758,Leo,Castledine,MID
791,Cesare,Casadei,MID
819,Ishé,Samuels-Smith,DEF
820,Ollie,Harrison,MID
830,Jimi,Tauriainen,MID
838,Josh,Acheampong,DEF
847,Teddy,Sharman-Lowe,GK
851,Tyrique,George,FWD
852,Kiano,Dyer,MID
858,Ted,Curd,GK
859,Zak,Sturge,DEF
7,Rob,Holding,DEF
219,Naouirou,Ahamada,MID
220,Joachim,Andersen,DEF
221,Jordan,Ayew,MID
222,Nathaniel,Clyne,DEF
223,Cheick,Doucouré,MID
224,Malcolm,Ebiowei,MID
225,Odsonne,Edouard,FWD
226,Eberechi,Eze,MID
227,Vicente,Guaita,GK
228,Marc,Guéhi,DEF
229,Will,Hughes,MID
230,Sam,Johnstone,GK
231,Jefferson,Lerma Solís,MID
232,Jean-Philippe,Mateta,FWD
233,Remi,Matthews,GK
234,Tyrick,Mitchell,DEF
235,Jake,O'Brien,DEF
236,Michael,Olise,MID
237,Luke,Plange,FWD
238,Chris,Richards,DEF
239,Jairo,Riedewald,MID
240,Jeffrey,Schlupp,MID
241,James,Tomkins,DEF
242,Joel,Ward,DEF
243,Joe,Whitworth,GK
385,Dean,Henderson,GK
615,Matheus,França de Oliveira,MID
657,Jesurun,Rak-Sakyi,MID
658,John-Kymani,Gordon,FWD
720,Ademola,Ola-Adebomi,FWD
721,David,Ozoh,MID
724,Jadan,Raymond,MID
763,Tayo,Adaramola,DEF
792,Daniel,Muñoz,DEF
807,Adam,Wharton,MID
821,Franco,Umeh-Chibueze,FWD
825,Kaden,Rodney,MID
842,Roshaun,Mathurin,MID
244,André,Tavares Gomes,MID
245,Jarrad,Branthwaite,DEF
246,Dominic,Calvert-Lewin,FWD
247,Seamus,Coleman,DEF
248,Dele,Alli,MID
249,Abdoulaye,Doucouré,MID
250,James,Garner,MID
251,Jean-Philippe,Gbamin,MID
252,Ben,Godfrey,DEF
253,Demarai,Gray,MID
254,Idrissa,Gueye,MID
257,Michael,Keane,DEF
259,Dwight,McNeil,MID
260,Vitalii,Mykolenko,DEF
261,Amadou,Onana,MID
262,Nathan,Patterson,DEF
263,Jordan,Pickford,GK
264,Ellis,Simms,FWD
265,James,Tarkowski,DEF
266,João,Neves Virgínia,GK
579,Andy,Lonergan,GK
588,Ashley,Young,DEF
601,Arnaut,Danjuma Groeneveld,MID
624,Lewis,Dobbin,MID
645,Youssef,Ramalho Chermiti,FWD
649,Thomas,Cannon,FWD
650,Tyler,Onyango,MID
661,Jack,Harrison,MID
691,Norberto Bercique,Gomes Betuncal,FWD
719,Mackenzie,Hunt,MID
760,Jenson,Metcalfe,MID
761,Elijah,Campbell,DEF
841,Lewis,Warrington,MID
863,Billy,Crellin,GK
193,Armando,Broja,FWD
256,Alex,Iwobi,MID
267,Andreas,Hoelgebaum Pereira,MID
268,Tom,Cairney,MID
269,Ivan,Neves Abreu Cavaleiro,MID
270,Bobby,De Cordova-Reid,MID
271,Issa,Diop,DEF
272,Tyrese,Francois,MID
273,Anthony,Knockaert,MID
274,Terence,Kongolo,DEF
275,Bernd,Leno,GK
276,Saša,Lukić,MID
277,Kevin,Mbabu,DEF
278,Aleksandar,Mitrović,FWD
279,Rodrigo,Muniz Carvalho,FWD
280,João,Palhinha Gonçalves,MID
281,Tim,Ream,DEF
282,Harrison,Reed,MID
283,Antonee,Robinson,DEF
284,Marek,Rodák,GK
285,Kenny,Tete,DEF
286,Tosin,Adarabioyo,DEF
287,Carlos Vinícius,Alves Morais,FWD
288,Harry,Wilson,MID
558,Raúl,Jiménez,FWD
591,Willian,Borges da Silva,MID
610,Calvin,Bassey,DEF
625,Luc,De Fougerolles,DEF
651,Jay,Stansfield,FWD
652,Matthew,Dibley-Dias,MID
662,Adama,Traoré,MID
683,Luke,Harris,MID
688,Timothy,Castagne,DEF
692,Steven,Benda,GK
707,Fodé,Ballo-Touré,DEF
732,Devan,Tanton,DEF
796,Kristian,Sekularac,MID
810,Joshua,King,MID
289,Adrián,San Miguel del Castillo,GK
290,Trent,Alexander-Arnold,DEF
291,Alisson,Ramses Becker,GK
292,Stefan,Bajcetic,MID
293,Darwin,Núñez Ribeiro,FWD
294,Diogo,Teixeira da Silva,MID
295,Harvey,Elliott,MID
296,Fabio Henrique,Tavares,MID
297,Cody,Gakpo,FWD
298,Joe,Gomez,DEF
299,Jordan,Henderson,MID
300,Curtis,Jones,MID
301,Caoimhin,Kelleher,GK
302,Ibrahima,Konaté,DEF
303,Luis,Díaz,MID
304,Alexis,Mac Allister,MID
305,Joel,Matip,DEF
306,Nathaniel,Phillips,DEF
307,Andrew,Robertson,DEF
308,Mohamed,Salah,MID
309,Dominik,Szoboszlai,MID
310,Thiago,Alcántara do Nascimento,MID
311,Konstantinos,Tsimikas,DEF
312,Sepp,van den Berg,DEF
313,Virgil,van Dijk,DEF
626,Jarell,Quansah,DEF
627,Bobby,Clark,MID
628,Ben,Doak,MID
629,James,McConnell,MID
668,Wataru,Endo,MID
708,Ryan,Gravenberch,MID
726,Luke,Chambers,DEF
728,Callum,Scanlon,DEF
743,Treymaurice,Nyoni,MID
756,Marcelo,de Araújo Pitaluga Filho,GK
757,Conor,Bradley,DEF
782,Owen,Beck,DEF
783,Kaide,Gordon,MID
812,Lewis,Koumas,FWD
813,Fabian,Mrozek,GK
824,Jayden,Danns,FWD
837,Amara,Nallo,DEF
21,Albert,Sambi Lokonga,MID
52,Marvelous,Nakamba,MID
314,Elijah,Adebayo,FWD
315,Mads Juel,Andersen,DEF
316,Amari'i,Bell,DEF
317,Luke,Berry,MID
318,Reece,Burke,DEF
319,Allan,Campbell,MID
320,Jordan,Clark,MID
321,Alfie,Doughty,DEF
322,Luke,Freeman,MID
323,Matt,Macey,GK
324,John,McAtee,FWD
325,Carlos,Mendes Gomes,MID
326,Carlton,Morris,FWD
327,Admiral,Muskwe,FWD
328,Chiedozie,Ogbene,FWD
329,Fred,Onyedinma,MID
330,Gabriel,Osho,DEF
331,Aribim,Pepple,FWD
332,Dion,Pereira,MID
333,Dan,Potts,DEF
334,Glen,Rea,MID
335,James,Shea,GK
336,Joe,Taylor,FWD
337,Elliot,Thorpe,MID
338,Jack,Walton,GK
339,Louie,Watson,MID
340,Cauley,Woodrow,FWD
393,Teden,Mengi,DEF
553,Ryan,Giles,DEF
575,Tom,Lockyer,DEF
582,Pelly Ruddock,Mpanzu,MID
586,Tahith,Chong,MID
602,Issa,Kaboré,DEF
614,Thomas,Kaminski,GK
630,Ross,Barkley,MID
631,Jacob,Brown,FWD
648,Aidan,Francis-Clarke,DEF
665,Tim,Krul,GK
682,Joseph,Johnson,DEF
727,Andros,Townsend,MID
729,Jayden,Luker,MID
734,Zack,Nelson,MID
798,Daiki,Hashioka,DEF
831,Axel,Piesold,MID
839,Dominic,Dos Santos Martins,MID
844,Christian,Chigozie,DEF
848,Taylan,Harris,FWD
341,Manuel,Akanji,DEF
342,Nathan,Aké,DEF
343,Julián,Álvarez,FWD
344,Bernardo,Veiga de Carvalho e Silva,MID
345,Oscar,Bobb,MID
346,João,Cancelo,DEF
347,Scott,Carson,GK
348,Shea,Charles,MID
349,Kevin,De Bruyne,MID
350,Rúben,Gato Alves Dias,DEF
352,Ederson,Santana de Moraes,GK
353,Phil,Foden,MID
354,Jack,Grealish,MID
355,Erling,Haaland,FWD
356,Mateo,Kovačić,MID
357,Aymeric,Laporte,DEF
358,Rico,Lewis,DEF
359,Riyad,Mahrez,MID
361,Stefan,Ortega Moreno,GK
363,Máximo,Perrone,MID
365,Rodrigo,Hernandez,MID
366,Sergio,Gómez,DEF
367,Zack,Steffen,GK
368,John,Stones,DEF
369,Kyle,Walker,DEF
566,Matheus Luiz,Nunes,MID
616,Joško,Gvardiol,DEF
678,Jérémy,Doku,MID
762,Mahamadou,Susoho,MID
771,Micah,Hamilton,MID
814,Jacob,Wright,MID
209,Mason,Mount,MID
370,Alex,Telles,DEF
371,Amad,Diallo,MID
372,Antony Matheus,dos Santos,MID
373,Bruno,Borges Fernandes,MID
374,Brandon,Williams,DEF
375,Eric,Bailly,DEF
376,Carlos Henrique,Casimiro,MID
377,Diogo,Dalot Teixeira,DEF
379,Christian,Eriksen,MID
381,Frederico,Rodrigues de Paula Santos,MID
382,Alejandro,Garnacho,MID
383,Hannibal,Mejbri,MID
384,Tom,Heaton,GK
386,Victor,Lindelöf,DEF
387,Harry,Maguire,DEF
388,Kobbie,Mainoo,MID
389,Tyrell,Malacia,DEF
390,Anthony,Martial,FWD
391,Lisandro,Martínez,DEF
392,Scott,McTominay,MID
394,Facundo,Pellistri Rebollo,MID
395,Raphaël,Varane,DEF
396,Marcus,Rashford,MID
397,Jadon,Sancho,MID
398,Luke,Shaw,DEF
399,Shola,Shoretire,FWD
400,Donny,van de Beek,MID
401,Aaron,Wan-Bissaka,DEF
597,André,Onana,GK
617,Rasmus,Højlund,FWD
632,Omari,Forson,MID
669,Radek,Vítek,GK
685,Daniel,Gore,MID
695,Altay,Bayindir,GK
703,Jonny,Evans,DEF
709,Sofyan,Amrabat,MID
748,Joe,Hugill,FWD
766,Willy,Kambwala,DEF
768,Rhys,Bennett,DEF
826,Toby,Collyer,MID
833,Habeeb,Ogunneye,DEF
835,Dermot,Mee,GK
846,Harry,Amass,DEF
850,Ethan,Wheatley,FWD
856,Louis,Jackson,DEF
204,Lewis,Hall,DEF
402,Miguel,Almirón Rejala,MID
403,Elliot,Anderson,MID
404,Harrison,Ashby,DEF
405,Sven,Botman,DEF
406,Bruno,Guimarães Rodriguez Moura,MID
407,Dan,Burn,DEF
408,Karl,Darlow,GK
409,Martin,Dubravka,GK
410,Ryan,Fraser,MID
411,Mark,Gillespie,GK
412,Anthony,Gordon,MID
413,Isaac,Hayden,MID
414,Jeff,Hendrick,MID
415,Alexander,Isak,FWD
416,Joelinton Cássio,Apolinário de Lira,MID
417,Emil,Krafth,DEF
418,Garang,Kuol,MID
419,Jamaal,Lascelles,DEF
420,Jamal,Lewis,DEF
421,Sean,Longstaff,MID
422,Javier,Manquillo Gaitán,DEF
423,Jacob,Murphy,MID
424,Nick,Pope,GK
425,Matt,Ritchie,MID
426,Allan,Saint-Maximin,MID
427,Fabian,Schär,DEF
428,Matt,Targett,DEF
429,Sandro,Tonali,MID
430,Kieran,Trippier,DEF
431,Kell,Watts,DEF
432,Joe,Willock,MID
433,Callum,Wilson,FWD
580,Loris,Karius,GK
581,Paul,Dummett,DEF
603,Harvey,Barnes,MID
633,Tino,Livramento,DEF
634,Alex,Murphy,DEF
635,Lewis,Miley,MID
738,Amadou,Diallo,MID
739,Ben,Parkinson,FWD
745,Michael,Ndiweni,FWD
794,Joe,White,MID
795,Travis,Hernes,MID
23,Nuno,Varela Tavares,DEF
28,Matt,Turner,GK
205,Callum,Hudson-Odoi,MID
378,Anthony,Elanga,MID
434,Brandon,Aguilera Zamora,MID
435,Harry,Arter,MID
436,Serge,Aurier,DEF
437,Taiwo,Awoniyi,FWD
438,Giulian,Biancone,DEF
439,Willy,Boly,DEF
440,Josh,Bowler,MID
441,Steve,Cook,DEF
442,Danilo,dos Santos de Oliveira,MID
443,Emmanuel,Dennis,FWD
444,Mohamed,Dräger,DEF
445,Felipe Augusto,de Almeida Monteiro,DEF
446,Remo,Freuler,MID
447,Morgan,Gibbs-White,MID
448,Wayne,Hennessey,GK
449,Ethan,Horvath,GK
451,Cheikhou,Kouyaté,MID
452,Richie,Laryea,DEF
453,Orel,Mangala,MID
454,Loïc,Mbe Soh,DEF
455,Scott,McKenna,DEF
456,Alex,Mighten,MID
457,Moussa,Niakhaté,DEF
458,Lewis,O'Brien,MID
459,Braian,Ojeda Rodríguez,MID
460,Jonathan,Panzo,DEF
461,Omar,Richards,DEF
462,Gustavo Henrique,Furtado Scarpa,MID
463,Jonjo,Shelvey,MID
464,Sam,Surridge,FWD
465,Harry,Toffolo,DEF
466,Hwang,Ui-jo,FWD
467,Neco,Williams,DEF
468,Chris,Wood,FWD
469,Joe,Worrall,DEF
470,Ryan,Yates,MID
604,Olu,Aina,DEF
636,George,Shelvey,GK
637,Josh,Powell,DEF
679,Gonzalo,Montiel,DEF
696,Murillo,Santiago Costa dos Santos,DEF
710,Odysseas,Vlachodimos,GK
711,Andrew,Omobamidele,DEF
712,Nicolás,Domínguez,MID
713,Ibrahim,Sangaré,MID
714,Divock,Origi,FWD
779,Jamie,McDonnell,MID
780,Detlef Esapa,Osong,FWD
781,Joe,Gardner,FWD
801,Giovanni,Reyna,MID
808,Matz,Sels,GK
809,Rodrigo,Duarte Ribeiro,FWD
27,Auston,Trusty,DEF
33,Cameron,Archer,FWD
255,Mason,Holgate,DEF
360,James,McAtee,MID
471,Anel,Ahmedhodžić,DEF
472,Jordan,Amissah,GK
473,George,Baldock,DEF
474,Chris,Basham,DEF
476,Jayden,Bogle,DEF
477,Rhian,Brewster,FWD
478,Ismaila,Coulibaly,MID
479,Adam,Davies,GK
480,John,Egan,DEF
481,John,Fleck,MID
482,Wes,Foderingham,GK
483,Daniel,Jebbison,FWD
484,Max,Lowe,DEF
485,Oliver,McBurnie,FWD
486,Iliman,Ndiaye,FWD
487,Rhys,Norrington-Davies,DEF
488,Oliver,Norwood,MID
489,Ben,Osborn,MID
490,William,Osula,FWD
576,Jack,Robinson,DEF
587,Anis,Slimane,MID
592,Yasser,Larouci,DEF
593,Bénie,Traoré,FWD
638,Vini,de Souza Costa,MID
653,Femi,Seriki,DEF
654,Louie,Marsh,FWD
655,Andre,Brooks,MID
656,Antwoine,Hackford,FWD
663,Gustavo,Hamer,MID
666,Tom,Davies,MID
693,Luke,Thomas,DEF
730,Ryan,Oné,MID
731,Jili,Buyabu,DEF
759,Sydie,Peck,MID
775,Ben,Brereton,MID
790,Ivo,Grbic,GK
822,Billy,Blacker,FWD
823,Oliver,Arblaster,MID
827,Dovydas,Sasnauskas,DEF
828,Sam,Curtis,DEF
857,Owen,Hampson,MID
450,Brennan,Johnson,MID
491,Brandon,Austin,GK
492,Rodrigo,Bentancur,MID
493,Yves,Bissouma,MID
494,Bryan,Gil Salvatierra,MID
495,Ben,Davies,DEF
496,Eric,Dier,DEF
497,Emerson,Leite de Souza Junior,DEF
498,Fraser,Forster,GK
499,Pierre-Emile,Højbjerg,MID
500,Harry,Kane,FWD
501,Dejan,Kulusevski,MID
502,Hugo,Lloris,GK
503,Giovani,Lo Celso,MID
504,James,Maddison,MID
505,Tanguy,Ndombélé Alvaro,MID
506,Pedro,Porro,DEF
507,Ivan,Perišić,DEF
509,Richarlison,de Andrade,MID
510,Joe,Rodon,DEF
511,Cristian,Romero,DEF
512,Davinson,Sánchez,DEF
513,Pape Matar,Sarr,MID
514,Ryan,Sessegnon,DEF
515,Oliver,Skipp,MID
516,Son,Heung-min,MID
517,Djed,Spence,DEF
518,Japhet,Tanganga,DEF
519,Destiny,Udogie,DEF
520,Guglielmo,Vicario,GK
521,Alfie,Whiteman,GK
583,Manor,Solomon,MID
639,Micky,van de Ven,DEF
640,Dane,Scarlett,FWD
641,Alejo,Véliz,FWD
702,Ashley,Phillips,DEF
722,Jamie,Donley,FWD
740,Alfie,Dorrington,DEF
754,Yago,de Santiago Alonso,MID
776,Timo,Werner,FWD
777,Radu,Dragusin,DEF
860,Mikey,Moore,MID
862,Tyrese,Hall,MID
364,Kalvin,Phillips,MID
522,Nayef,Aguerd,DEF
523,Michail,Antonio,FWD
524,Alphonse,Areola,GK
525,Saïd,Benrahma,MID
526,Jarrod,Bowen,MID
527,Maxwel,Cornet,MID
528,Vladimír,Coufal,DEF
529,Conor,Coventry,MID
530,Aaron,Cresswell,DEF
531,Flynn,Downes,MID
532,Emerson,Palmieri dos Santos,DEF
533,Lukasz,Fabianski,GK
534,Pablo,Fornals Malla,MID
535,Danny,Ings,FWD
536,Ben,Johnson,DEF
537,Thilo,Kehrer,DEF
538,Divin,Mubama,FWD
539,Lucas,Tolentino Coelho de Lima,MID
541,Gianluca,Scamacca,FWD
542,Tomáš,Souček,MID
543,Nikola,Vlašić,MID
544,Kurt,Zouma,DEF
577,Angelo,Ogbonna,DEF
642,Edson,Álvarez Velázquez,MID
647,Joseph,Anang,GK
664,James,Ward-Prowse,MID
676,Konstantinos,Mavropanos,DEF
689,Mohammed,Kudus,MID
773,Lewis,Orford,MID
774,Kaelan,Casey,DEF
784,Oliver,Scarles,DEF
785,Callum,Marshall,FWD
829,George,Earthy,MID
351,Tommy,Doyle,MID
545,Rayan,Aït-Nouri,DEF
546,Daniel,Bentley,GK
547,Bendegúz,Bolla,DEF
548,Hugo,Bueno López,DEF
549,Francisco Jorge,Tomás Oliveira,MID
550,Luke,Cundle,MID
551,Craig,Dawson,DEF
552,Fábio,Silva,FWD
554,Gonçalo Manuel,Ganchinho Guedes,MID
555,Joe,Hodge,MID
556,Ki-Jana,Hoever,DEF
557,Hwang,Hee-chan,MID
559,João Victor,Gomes da Silva,MID
560,Jonathan,Castro Otto,DEF
561,Bruno,Cavaco Jordão,MID
562,Sasa,Kalajdzic,FWD
563,Max,Kilman,DEF
564,Tom,King,GK
565,Mario,Lemina,MID
567,Pedro,Lomba Neto,MID
568,Daniel,Castelo Podence,MID
569,José,Malheiro de Sá,GK
570,Pablo,Sarabia,MID
571,Matija,Šarkić,GK
572,Nélson,Cabral Semedo,DEF
573,Toti António,Gomes,DEF
574,Boubacar,Traoré,MID
590,Matheus,Santos Carneiro Da Cunha,FWD
598,Matt,Doherty,DEF
697,Santiago,Bueno,DEF
698,Enso,González,MID
704,Nathan,Fraser,FWD
715,Jean-Ricner,Bellegarde,MID
749,Matthew,Whittingham,MID
750,Tawanda,Chirewa,MID
751,Justin,Hubner,DEF
769,Owen,Hesketh,MID
770,Ty,Barnett,MID
787,Harvey,Griffiths,MID
788,Yerson,Mosquera,DEF
800,Noha,Lemina,MID
832,Wesley,Okoduwa,DEF
836,Leon,Chiwome,FWD
