code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16
2367579,5,True,True,41,2023-09-16,90,False,True,7,1,2,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 225}], 'h': [{'value': 1, 'element': 34}, {'value': 1, 'element': 43}, {'value': 1, 'element': 44}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 232}], 'h': [{'value': 1, 'element': 42}, {'value': 1, 'element': 60}, {'value': 1, 'element': 599}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 226}, {'value': 1, 'element': 229}, {'value': 1, 'element': 242}], 'h': [{'value': 1, 'element': 34}, {'value': 1, 'element': 36}, {'value': 1, 'element': 44}, {'value': 1, 'element': 50}, {'value': 1, 'element': 672}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 230}], 'h': [{'value': 2, 'element': 49}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 225}], 'h': [{'value': 3, 'element': 43}, {'value': 1, 'element': 44}]}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 225}, {'value': 22, 'element': 223}, {'value': 16, 'element': 220}, {'value': 14, 'element': 234}, {'value': 13, 'element': 230}, {'value': 13, 'element': 232}, {'value': 12, 'element': 229}, {'value': 10, 'element': 240}, {'value': 7, 'element': 238}, {'value': 3, 'element': 219}, {'value': 3, 'element': 221}, {'value': 3, 'element': 226}, {'value': 3, 'element': 657}, {'value': 2, 'element': 242}], 'h': [{'value': 41, 'element': 43}, {'value': 23, 'element': 44}, {'value': 21, 'element': 599}, {'value': 19, 'element': 34}, {'value': 19, 'element': 42}, {'value': 16, 'element': 584}, {'value': 15, 'element': 48}, {'value': 13, 'element': 49}, {'value': 9, 'element': 60}, {'value': 7, 'element': 47}, {'value': 6, 'element': 36}, {'value': 6, 'element': 50}, {'value': 3, 'element': 40}, {'value': 3, 'element': 58}, {'value': -3, 'element': 672}]}]",2,4,93361,2.04544325,7.75,2.1013825,7.5,1.688649625,7.6875,1.2608066875,6.5,1.68382,8.75,1.17893875,5.5,1.4286525,8.25,1.0058276875,5.25
2367581,5,True,True,44,2023-09-16,90,False,True,22,0,9,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 287}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 591}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 586}, {'value': 1, 'element': 614}], 'h': [{'value': 1, 'element': 271}, {'value': 1, 'element': 688}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 614}], 'h': [{'value': 2, 'element': 275}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 688}, {'value': 2, 'element': 281}, {'value': 2, 'element': 287}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 52}, {'value': 17, 'element': 602}, {'value': 13, 'element': 315}, {'value': 12, 'element': 631}, {'value': 11, 'element': 318}, {'value': 6, 'element': 575}, {'value': 6, 'element': 614}, {'value': 4, 'element': 21}, {'value': 4, 'element': 314}, {'value': 4, 'element': 316}, {'value': 3, 'element': 328}, {'value': 3, 'element': 582}, {'value': 2, 'element': 321}, {'value': 2, 'element': 340}, {'value': 2, 'element': 586}], 'h': [{'value': 34, 'element': 688}, {'value': 28, 'element': 281}, {'value': 28, 'element': 287}, {'value': 23, 'element': 271}, {'value': 22, 'element': 275}, {'value': 22, 'element': 285}, {'value': 22, 'element': 591}, {'value': 14, 'element': 267}, {'value': 13, 'element': 282}, {'value': 11, 'element': 288}, {'value': 9, 'element': 280}, {'value': 6, 'element': 256}, {'value': 4, 'element': 270}, {'value': 4, 'element': 558}, {'value': 3, 'element': 268}, {'value': 3, 'element': 610}]}]",2,3,93364,1.0738565,5.0,2.8228225,12.5,1.0902069375,6.0625,2.12453175,9.3125,1.4580403333333336,5.666666666666667,3.0023166666666667,13.333333333333334,1.4580403333333336,5.666666666666667,3.0023166666666667,13.333333333333334
2367582,5,True,True,45,2023-09-16,90,False,True,5,3,14,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 134}, {'value': 1, 'element': 135}, {'value': 1, 'element': 154}], 'h': [{'value': 1, 'element': 383}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 139}, {'value': 1, 'element': 122}], 'h': [{'value': 1, 'element': 391}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 139}, {'value': 1, 'element': 150}], 'h': [{'value': 1, 'element': 373}, {'value': 1, 'element': 383}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 148}], 'h': [{'value': 5, 'element': 597}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 134}, {'value': 2, 'element': 135}, {'value': 1, 'element': 154}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 134}, {'value': 33, 'element': 135}, {'value': 31, 'element': 154}, {'value': 29, 'element': 139}, {'value': 22, 'element': 151}, {'value': 21, 'element': 122}, {'value': 20, 'element': 148}, {'value': 17, 'element': 129}, {'value': 13, 'element': 150}, {'value': 12, 'element': 128}, {'value': 7, 'element': 138}, {'value': 6, 'element': 133}, {'value': 2, 'element': 142}, {'value': 1, 'element': 132}, {'value': -1, 'element': 143}], 'h': [{'value': 24, 'element': 391}, {'value': 19, 'element': 383}, {'value': 18, 'element': 597}, {'value': 17, 'element': 377}, {'value': 16, 'element': 386}, {'value': 13, 'element': 379}, {'value': 13, 'element': 508}, {'value': 12, 'element': 376}, {'value': 8, 'element': 373}, {'value': 8, 'element': 396}, {'value': 7, 'element': 392}, {'value': 6, 'element': 390}, {'value': 5, 'element': 394}, {'value': 5, 'element': 401}, {'value': 3, 'element': 617}]}]",2,4,93365,2.10276225,11.25,1.782851,10.0,2.24298975,12.625,1.5270466875000002,6.8125,2.554995,15.75,2.1079025,6.25,2.2930608125,11.3125,1.7732552499999998,7.25
2367585,5,True,True,48,2023-09-16,90,False,True,23,1,18,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 663}], 'h': [{'value': 1, 'element': 501}, {'value': 1, 'element': 509}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 576}], 'h': [{'value': 1, 'element': 507}, {'value': 1, 'element': 509}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 474}, {'value': 1, 'element': 482}, {'value': 1, 'element': 576}, {'value': 1, 'element': 666}], 'h': [{'value': 1, 'element': 493}, {'value': 1, 'element': 504}, {'value': 1, 'element': 507}, {'value': 1, 'element': 509}, {'value': 1, 'element': 583}, {'value': 1, 'element': 639}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 485}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 482}], 'h': [{'value': 4, 'element': 520}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 663}, {'value': 1, 'element': 482}], 'h': [{'value': 3, 'element': 501}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 663}, {'value': 26, 'element': 482}, {'value': 18, 'element': 476}, {'value': 18, 'element': 576}, {'value': 14, 'element': 638}, {'value': 8, 'element': 693}, {'value': 7, 'element': 360}, {'value': 7, 'element': 471}, {'value': 6, 'element': 27}, {'value': 3, 'element': 474}, {'value': 3, 'element': 488}, {'value': 1, 'element': 666}, {'value': -2, 'element': 33}, {'value': -8, 'element': 485}], 'h': [{'value': 41, 'element': 501}, {'value': 24, 'element': 509}, {'value': 17, 'element': 506}, {'value': 17, 'element': 520}, {'value': 16, 'element': 511}, {'value': 16, 'element': 519}, {'value': 13, 'element': 507}, {'value': 12, 'element': 493}, {'value': 12, 'element': 504}, {'value': 11, 'element': 513}, {'value': 7, 'element': 639}, {'value': 3, 'element': 499}, {'value': 2, 'element': 497}, {'value': 2, 'element': 516}, {'value': 1, 'element': 450}, {'value': 1, 'element': 583}]}]",2,4,93368,2.1628,13.75,1.6258054999999998,9.0,1.70368,7.3125,1.68674225,8.25,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0
2367586,5,True,True,49,2023-09-16,90,False,True,13,3,19,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 344}, {'value': 1, 'element': 355}, {'value': 1, 'element': 678}], 'h': [{'value': 1, 'element': 664}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 343}, {'value': 1, 'element': 344}], 'h': [{'value': 1, 'element': 528}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 365}, {'value': 1, 'element': 616}], 'h': [{'value': 1, 'element': 539}, {'value': 1, 'element': 542}, {'value': 1, 'element': 642}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 352}], 'h': [{'value': 10, 'element': 524}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 344}, {'value': 2, 'element': 678}, {'value': 1, 'element': 343}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 49, 'element': 344}, {'value': 38, 'element': 678}, {'value': 37, 'element': 343}, {'value': 20, 'element': 369}, {'value': 17, 'element': 365}, {'value': 16, 'element': 341}, {'value': 15, 'element': 355}, {'value': 15, 'element': 616}, {'value': 12, 'element': 352}, {'value': 11, 'element': 350}, {'value': 11, 'element': 353}, {'value': 3, 'element': 342}, {'value': 3, 'element': 345}, {'value': 3, 'element': 358}, {'value': 2, 'element': 366}, {'value': 2, 'element': 566}], 'h': [{'value': 29, 'element': 524}, {'value': 29, 'element': 528}, {'value': 26, 'element': 664}, {'value': 12, 'element': 522}, {'value': 11, 'element': 532}, {'value': 11, 'element': 544}, {'value': 10, 'element': 539}, {'value': 10, 'element': 542}, {'value': 7, 'element': 523}, {'value': 7, 'element': 689}, {'value': 5, 'element': 526}, {'value': 3, 'element': 525}, {'value': 3, 'element': 535}, {'value': 3, 'element': 537}, {'value': 3, 'element': 642}]}]",5,3,93369,1.84343,6.0,1.6290375000000004,12.25,1.5100904375,5.0,1.8214175,10.5,2.368895,12.0,0.698672,4.0,2.179840625,11.0625,0.817343875,3.9375
2367583,5,True,True,46,2023-09-16,90,False,True,4,0,15,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 433}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 412}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 96}, {'value': 1, 'element': 101}, {'value': 1, 'element': 104}, {'value': 1, 'element': 110}, {'value': 1, 'element': 119}], 'h': [{'value': 1, 'element': 406}, {'value': 1, 'element': 412}, {'value': 1, 'element': 433}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 101}], 'h': [{'value': 2, 'element': 424}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 405}, {'value': 2, 'element': 430}, {'value': 1, 'element': 427}]}, {'identifier': 'bps', 'a': [{'value': 15, 'element': 105}, {'value': 15, 'element': 106}, {'value': 13, 'element': 96}, {'value': 13, 'element': 112}, {'value': 12, 'element': 109}, {'value': 9, 'element': 114}, {'value': 7, 'element': 103}, {'value': 6, 'element': 101}, {'value': 6, 'element': 104}, {'value': 6, 'element': 107}, {'value': 6, 'element': 110}, {'value': 4, 'element': 108}, {'value': 4, 'element': 111}, {'value': 3, 'element': 258}, {'value': 2, 'element': 115}, {'value': 1, 'element': 119}], 'h': [{'value': 30, 'element': 405}, {'value': 29, 'element': 430}, {'value': 26, 'element': 427}, {'value': 25, 'element': 407}, {'value': 25, 'element': 424}, {'value': 23, 'element': 433}, {'value': 15, 'element': 421}, {'value': 13, 'element': 412}, {'value': 10, 'element': 403}, {'value': 4, 'element': 603}, {'value': 2, 'element': 402}, {'value': 1, 'element': 406}]}]",2,4,93366,1.776091,6.5,1.22249525,7.25,2.3059881250000003,9.3125,1.1625538875,6.125,2.3490752500000003,11.0,1.25594975,6.25,1.664037125,6.75,1.38669025,6.9375
2367578,5,True,True,42,2023-09-17,90,False,True,6,0,3,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 195}, {'value': 1, 'element': 210}, {'value': 1, 'element': 211}, {'value': 1, 'element': 216}, {'value': 1, 'element': 611}], 'h': [{'value': 1, 'element': 595}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 145}], 'h': [{'value': 6, 'element': 77}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 145}], 'h': [{'value': 2, 'element': 70}, {'value': 2, 'element': 77}]}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 145}, {'value': 26, 'element': 203}, {'value': 26, 'element': 217}, {'value': 23, 'element': 611}, {'value': 21, 'element': 197}, {'value': 14, 'element': 202}, {'value': 11, 'element': 613}, {'value': 10, 'element': 199}, {'value': 4, 'element': 210}, {'value': 4, 'element': 362}, {'value': 3, 'element': 216}, {'value': 3, 'element': 609}, {'value': -4, 'element': 211}], 'h': [{'value': 32, 'element': 70}, {'value': 32, 'element': 77}, {'value': 26, 'element': 643}, {'value': 23, 'element': 89}, {'value': 19, 'element': 66}, {'value': 18, 'element': 65}, {'value': 14, 'element': 595}, {'value': 12, 'element': 63}, {'value': 11, 'element': 86}, {'value': 5, 'element': 72}, {'value': 5, 'element': 78}, {'value': 4, 'element': 64}, {'value': 4, 'element': 83}, {'value': 2, 'element': 85}, {'value': 1, 'element': 705}]}]",3,2,93362,1.3726655,7.0,2.51772,13.5,1.288897,6.8125,1.884613,10.125,2.3100875,13.75,1.1571302500000002,4.5,1.6632506875,11.9375,1.5422774375,6.5625
2367580,5,True,True,43,2023-09-17,90,False,True,1,1,8,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 26}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 19}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 5}], 'h': [{'value': 1, 'element': 588}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 113}], 'h': [{'value': 3, 'element': 263}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 26}, {'value': 2, 'element': 113}, {'value': 1, 'element': 29}, {'value': 1, 'element': 31}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 26}, {'value': 30, 'element': 113}, {'value': 28, 'element': 29}, {'value': 28, 'element': 31}, {'value': 27, 'element': 20}, {'value': 23, 'element': 5}, {'value': 20, 'element': 19}, {'value': 17, 'element': 540}, {'value': 12, 'element': 14}, {'value': 6, 'element': 4}, {'value': 4, 'element': 6}, {'value': 3, 'element': 13}, {'value': 2, 'element': 12}, {'value': 2, 'element': 25}, {'value': -1, 'element': 8}], 'h': [{'value': 16, 'element': 263}, {'value': 14, 'element': 245}, {'value': 14, 'element': 249}, {'value': 10, 'element': 260}, {'value': 10, 'element': 265}, {'value': 8, 'element': 601}, {'value': 7, 'element': 261}, {'value': 6, 'element': 254}, {'value': 6, 'element': 262}, {'value': 5, 'element': 691}, {'value': 4, 'element': 246}, {'value': 4, 'element': 588}, {'value': 3, 'element': 250}, {'value': 2, 'element': 259}, {'value': 2, 'element': 645}]}]",5,2,93363,1.98702625,4.75,1.95052,7.0,1.7219064375,4.875,1.9944963125,8.3125,2.0472900000000003,12.25,0.9628477500000004,5.0,1.9537364375,11.25,1.381266375,6.25
2367584,5,True,True,47,2023-09-18,90,False,True,21,1,16,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 594}], 'h': [{'value': 1, 'element': 205}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 168}], 'h': [{'value': 1, 'element': 437}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 165}, {'value': 1, 'element': 176}, {'value': 1, 'element': 596}], 'h': [{'value': 1, 'element': 453}, {'value': 1, 'element': 679}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 168}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 596}], 'h': [{'value': 2, 'element': 28}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 594}, {'value': 1, 'element': 160}], 'h': [{'value': 3, 'element': 205}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 594}, {'value': 17, 'element': 160}, {'value': 16, 'element': 596}, {'value': 15, 'element': 157}, {'value': 15, 'element': 161}, {'value': 11, 'element': 165}, {'value': 10, 'element': 176}, {'value': 10, 'element': 178}, {'value': 9, 'element': 170}, {'value': 5, 'element': 168}, {'value': 5, 'element': 475}, {'value': 5, 'element': 605}, {'value': 5, 'element': 706}, {'value': 3, 'element': 184}, {'value': 3, 'element': 674}], 'h': [{'value': 30, 'element': 205}, {'value': 16, 'element': 437}, {'value': 16, 'element': 447}, {'value': 15, 'element': 28}, {'value': 13, 'element': 455}, {'value': 13, 'element': 469}, {'value': 12, 'element': 604}, {'value': 12, 'element': 713}, {'value': 7, 'element': 378}, {'value': 4, 'element': 23}, {'value': 3, 'element': 453}, {'value': 3, 'element': 714}, {'value': 2, 'element': 468}, {'value': 1, 'element': 679}]}]",2,2,93367,1.11224225,4.25,1.676527,11.0,1.0971756875,4.25,1.848383,11.0,0.8692256666666666,6.333333333333333,2.545166666666667,11.333333333333334,0.8692256666666666,6.333333333333333,2.545166666666667,11.333333333333334
2367593,6,True,True,56,2023-09-23,90,False,True,9,0,7,0,"[{'identifier': 'goals_scored', 'a': [], 'h': []}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 280}, {'value': 1, 'element': 281}], 'h': [{'value': 1, 'element': 221}, {'value': 1, 'element': 223}, {'value': 1, 'element': 234}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 275}], 'h': [{'value': 5, 'element': 230}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 275}, {'value': 1, 'element': 283}], 'h': [{'value': 2, 'element': 228}, {'value': 1, 'element': 230}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 275}, {'value': 30, 'element': 283}, {'value': 25, 'element': 271}, {'value': 24, 'element': 688}, {'value': 19, 'element': 281}, {'value': 15, 'element': 591}, {'value': 11, 'element': 282}, {'value': 8, 'element': 270}, {'value': 7, 'element': 288}, {'value': 5, 'element': 558}, {'value': 3, 'element': 256}, {'value': 3, 'element': 267}, {'value': 2, 'element': 280}, {'value': 2, 'element': 287}], 'h': [{'value': 31, 'element': 228}, {'value': 30, 'element': 230}, {'value': 26, 'element': 220}, {'value': 22, 'element': 242}, {'value': 19, 'element': 229}, {'value': 18, 'element': 234}, {'value': 12, 'element': 223}, {'value': 9, 'element': 221}, {'value': 9, 'element': 226}, {'value': 3, 'element': 240}, {'value': 2, 'element': 225}, {'value': 2, 'element': 232}, {'value': 2, 'element': 657}]}]",2,2,93376,1.39402,8.25,1.65205775,8.5,1.422555,8.25,1.113731,5.8125,1.1177565,5.75,2.5395825000000003,11.5,1.1613769375,6.3125,2.0503755,8.25
2367595,6,True,True,58,2023-09-23,90,False,True,20,1,22,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 326}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 559}], 'h': [{'value': 1, 'element': 602}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 559}, {'value': 1, 'element': 565}], 'h': []}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 715}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 569}], 'h': [{'value': 2, 'element': 614}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 567}], 'h': [{'value': 3, 'element': 326}, {'value': 1, 'element': 321}, {'value': 1, 'element': 575}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 567}, {'value': 16, 'element': 569}, {'value': 12, 'element': 551}, {'value': 12, 'element': 563}, {'value': 10, 'element': 572}, {'value': 9, 'element': 565}, {'value': 6, 'element': 559}, {'value': 5, 'element': 573}, {'value': 4, 'element': 548}, {'value': 4, 'element': 590}, {'value': 3, 'element': 351}, {'value': 3, 'element': 545}, {'value': 2, 'element': 557}, {'value': 2, 'element': 598}, {'value': -6, 'element': 715}], 'h': [{'value': 25, 'element': 326}, {'value': 17, 'element': 321}, {'value': 17, 'element': 575}, {'value': 14, 'element': 52}, {'value': 14, 'element': 316}, {'value': 14, 'element': 602}, {'value': 13, 'element': 328}, {'value': 13, 'element': 614}, {'value': 9, 'element': 318}, {'value': 7, 'element': 21}, {'value': 4, 'element': 553}, {'value': 4, 'element': 582}, {'value': 3, 'element': 314}, {'value': 2, 'element': 340}, {'value': 2, 'element': 631}]}]",2,2,93378,1.45779275,5.0,2.6909975,12.25,1.45779275,5.0,2.6909975,12.25,1.44210825,6.75,2.552475,12.0,1.0786974375,5.4375,2.139385125,9.5625
2367596,6,True,True,59,2023-09-23,90,False,True,16,0,13,2,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 353}, {'value': 1, 'element': 355}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 369}, {'value': 1, 'element': 566}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 23}, {'value': 1, 'element': 437}, {'value': 1, 'element': 447}, {'value': 1, 'element': 453}, {'value': 1, 'element': 679}, {'value': 1, 'element': 713}, {'value': 1, 'element': 714}], 'h': [{'value': 1, 'element': 341}, {'value': 1, 'element': 352}, {'value': 1, 'element': 354}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 365}]}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 28}], 'h': [{'value': 3, 'element': 352}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 353}, {'value': 2, 'element': 369}, {'value': 1, 'element': 616}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 439}, {'value': 14, 'element': 457}, {'value': 13, 'element': 604}, {'value': 12, 'element': 712}, {'value': 11, 'element': 28}, {'value': 7, 'element': 453}, {'value': 6, 'element': 436}, {'value': 6, 'element': 447}, {'value': 6, 'element': 679}, {'value': 4, 'element': 378}, {'value': 3, 'element': 205}, {'value': 3, 'element': 468}, {'value': 1, 'element': 713}, {'value': -1, 'element': 437}, {'value': -3, 'element': 714}], 'h': [{'value': 41, 'element': 353}, {'value': 31, 'element': 369}, {'value': 29, 'element': 616}, {'value': 26, 'element': 350}, {'value': 25, 'element': 566}, {'value': 24, 'element': 355}, {'value': 23, 'element': 352}, {'value': 22, 'element': 341}, {'value': 8, 'element': 678}, {'value': 7, 'element': 342}, {'value': 4, 'element': 343}, {'value': 2, 'element': 364}, {'value': 1, 'element': 365}, {'value': -1, 'element': 354}]}]",2,5,93379,2.806325,13.75,0.844822,3.25,2.302469375,11.5625,0.86172725,4.0,1.04711475,5.5,1.66778475,9.0,1.1080388125,4.625,1.7425943125,10.125
