assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,3,48,1,4.8,318,0.0,1.74,2.1663599014282227,0.49,10,0,2,14.0,62.6,2022-08-07,77,19,0,0,0,0,1,0,3398599,1,2,0,73.0,13,0,0,0,115,False,0,Erling Haaland,351,5,0,1,1.4051899909973145,13,WHU,1145,1060,MCI,1340,1380,2.834948,12.4,0.6809124,2.6,2.834948,12.4,0.6809124,2.6,0.9916842,4.2,1.482676,5.4,0.9916842,4.2,1.482676,5.4,2022,FWD
1,0,16,1,13.3,318,0.416822999715805,0.48,0.2211820036172866,0.1,17,0,0,5.5,18.2,2022-08-13,73,3,0,0,0,0,2,0,5226268,1,0,4,23.0,5,1113937,1143813,29876,116,True,0,Erling Haaland,351,2,1,0,0.2211820036172866,13,BOU,1110,1080,MCI,1340,1360,2.58739,11.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,0.588341,3.0,0.488895,11.0,0.588341,3.0,0.488895,11.0,2022,FWD
0,0,28,0,11.9,318,0.2828949987888336,0.7,1.5174299478530884,1.81,28,3,1,12.5,43.0,2022-08-21,90,15,0,0,0,0,3,0,5676608,1,3,3,70.0,6,227317,368864,141547,117,False,0,Erling Haaland,351,4,1,1,1.5174299478530884,13,NEW,1250,1165,MCI,1340,1380,2.139015,11.0,0.1850669999999999,1.0,2.139015,11.0,0.1850669999999999,1.0,1.021526,13.0,0.9220875,8.5,1.021526,13.0,0.9220875,8.5,2022,FWD
0,3,73,0,1.3,318,0.0,1.42,1.620609998703003,0.12,37,2,3,19.4,87.2,2022-08-27,83,7,0,0,0,0,4,0,5967805,1,2,4,105.0,17,99625,231905,132280,117,True,0,Erling Haaland,351,7,0,3,1.620609998703003,13,CRY,1110,1090,MCI,1340,1360,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,2.6506166666666666,10.333333333333334,0.8609446666666667,3.6666666666666665,1.9208066666666663,6.0,1.4919326666666668,12.0,1.9208066666666663,6.0,1.4919326666666668,12.0,2022,FWD
0,3,81,1,0.8,318,0.0,1.69,1.8130300045013428,0.37,49,0,3,18.9,97.2,2022-08-31,68,16,0,0,0,0,5,0,6793855,1,0,6,91.0,17,624916,675165,50249,118,True,0,Erling Haaland,351,4,0,3,1.8130300045013428,13,NFO,1100,1105,MCI,1340,1360,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,2022,FWD
0,3,32,0,14.8,318,0.4399180114269256,1.14,0.8587219715118408,0.34,51,1,1,13.5,41.6,2022-09-03,90,2,0,0,0,0,6,0,7781487,1,1,1,79.0,9,782279,802502,20223,119,False,0,Erling Haaland,351,3,1,1,0.8587219715118408,13,AVL,1070,1070,MCI,1340,1380,2.8968375,12.75,0.7895935000000001,2.75,2.834948,12.4,0.6809124000000001,2.6,1.01812775,5.75,1.85518475,8.25,0.9122812,6.8,1.601816,7.2,2022,FWD
0,0,29,1,3.4,318,0.0,0.14,0.1501230001449585,0.41,80,0,1,6.3,37.6,2022-09-17,90,20,0,0,0,0,8,0,8407273,1,3,0,22.0,6,135042,142869,7827,120,False,0,Erling Haaland,351,2,0,1,0.1501230001449585,13,WOL,1100,1060,MCI,1340,1380,2.954535,13.0,0.8284549999999999,3.25,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,1.11286325,7.75,1.24252875,10.0,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333,2022,FWD
2,3,102,0,45.5,318,1.1103899478912354,1.87,1.0215200185775757,1.67,88,3,3,30.5,135.2,2022-10-02,90,14,0,0,0,0,9,0,8548463,1,3,6,124.0,23,94190,126753,32563,121,True,0,Erling Haaland,351,6,4,3,1.0215200185775757,13,MUN,1220,1220,MCI,1340,1360,2.3921300000000003,12.75,0.35302875,2.0,2.50291,11.714285714285714,0.570707,2.7142857142857144,1.62249,8.75,1.2298814999999998,11.25,1.4678380000000002,8.833333333333334,1.3393793333333337,8.833333333333334,2022,FWD
0,0,23,1,21.0,318,0.358909010887146,0.77,0.7286930084228516,0.16,97,0,1,12.8,33.6,2022-10-08,90,17,0,0,0,0,10,0,8905419,1,0,4,73.0,6,272643,277921,5278,122,True,0,Erling Haaland,351,5,2,1,0.7286930084228516,13,SOU,1070,1080,MCI,1340,1360,2.5485625,12.5,0.75837225,3.0,2.566425,12.375,0.713537375,3.0,1.206788,7.25,1.4871325,6.25,1.15289725,6.875,1.393651,7.75,2022,FWD
0,0,-2,0,13.9,318,0.0778233036398887,0.55,0.5527999997138977,2.07,106,1,0,15.4,18.2,2022-10-16,90,12,0,0,0,0,11,0,8989666,1,0,1,122.0,2,40632,72323,31691,122,False,0,Erling Haaland,351,6,1,0,0.5527999997138977,13,LIV,1180,1260,MCI,1340,1380,2.273005,12.25,0.6012212499999999,2.75,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,1.51600275,10.5,1.8051465,8.25,2.128055125,13.375,1.541514625,6.375,2022,FWD
0,3,55,0,11.7,318,0.0641852989792823,1.19,1.141350030899048,0.41,125,1,2,13.6,66.4,2022-10-22,79,5,0,0,0,0,13,0,8983808,1,1,3,58.0,13,342204,352788,10584,122,True,0,Erling Haaland,351,3,1,1,0.3801819980144501,13,BHA,1150,1200,MCI,1340,1360,2.02052075,13.5,1.03117325,3.75,2.4178253,12.8,0.7808647000000001,3.0,1.88099125,12.75,1.256126,7.0,1.8782775,9.3,1.068328,5.9,2022,FWD
0,0,0,0,0.0,318,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2022-10-29,0,11,0,0,0,0,14,0,8749219,0,1,0,0.0,0,-250313,102910,353223,122,False,0,Erling Haaland,351,0,0,0,0.0,13,LEI,1065,1200,MCI,1340,1380,2.13006825,15.0,1.085582,4.0,2.367331181818182,12.909090909090908,0.7579342727272728,3.1818181818181817,0.94975,7.5,1.077052,6.0,0.9727915,6.5,1.52332625,6.25,2022,FWD
0,1,25,0,0.3,318,0.0,1.11,0.9795929789543152,0.04,145,0,1,9.4,30.2,2022-11-05,26,9,0,0,0,0,15,0,8618103,0,1,2,63.0,5,-153760,158925,312685,121,True,1,Erling Haaland,351,4,0,0,0.2184240072965622,13,FUL,1065,1140,MCI,1340,1360,1.5532675,14.25,0.83064375,3.25,2.228705833333333,13.0,0.7525728333333334,3.083333333333333,2.18722,7.5,1.3738192500000002,4.0,1.4589393846153844,4.923076923076923,2.064270923076923,7.615384615384615,2022,FWD
