assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,608,136,0,0,0.0,0.0,2020-12-19 15:00:00+00:00,0,16,0,0,0,0,14,0,0,1,0,0.0,0,0,0,0,40,False,0,1,Scott Carson,12,SOU,1030,1110,MCI,1320,1350,0,2020
0,0,0,0,0.0,608,145,0,0,0.0,0.0,2020-12-26 20:00:00+00:00,0,14,0,0,0,0,15,0,1040,0,2,0.0,0,689,757,68,40,True,0,1,Scott Carson,12,NEW,1060,1110,MCI,1280,1340,0,2020
0,0,0,0,0.0,608,161,0,0,0.0,0.0,2021-01-03 16:30:00+00:00,0,5,0,0,0,0,17,0,2190,3,1,0.0,0,626,839,213,40,False,0,1,Scott Carson,12,CHE,1260,1250,MCI,1320,1350,0,2020
0,0,0,0,0.0,608,178,0,0,0.0,0.0,2021-01-13 18:00:00+00:00,0,3,0,0,0,0,18,0,2892,0,1,0.0,0,234,899,665,40,True,0,1,Scott Carson,12,BHA,1190,1130,MCI,1280,1340,0,2020
0,0,0,0,0.0,608,185,0,0,0.0,0.0,2021-01-17 19:15:00+00:00,0,6,0,0,0,0,19,0,2229,0,4,0.0,0,-233,73,306,40,True,0,1,Scott Carson,12,CRY,1120,1020,MCI,1280,1340,0,2020
0,0,0,0,0.0,608,380,0,0,0.0,0.0,2021-01-20 18:00:00+00:00,0,2,0,0,0,0,19,0,2229,0,2,0.0,0,-233,73,306,40,True,0,1,Scott Carson,12,AVL,1140,1100,MCI,1280,1340,0,2020
0,0,0,0,0.0,608,193,0,0,0.0,0.0,2021-01-26 20:15:00+00:00,0,18,0,0,0,0,20,0,2098,5,0,0.0,0,-168,97,265,40,False,0,1,Scott Carson,12,WBA,1040,1050,MCI,1320,1350,0,2020
0,0,0,0,0.0,608,205,0,0,0.0,0.0,2021-01-30 15:00:00+00:00,0,15,0,0,0,0,21,0,1952,0,1,0.0,0,-160,50,210,40,True,0,1,Scott Carson,12,SHU,1070,1010,MCI,1280,1340,0,2020
0,0,0,0,0.0,608,210,0,0,0.0,0.0,2021-02-03 18:00:00+00:00,0,4,0,0,0,0,22,0,1905,2,0,0.0,0,-59,57,116,40,False,0,1,Scott Carson,12,BUR,1040,1040,MCI,1320,1350,0,2020
0,0,0,0,0.0,608,223,0,0,0.0,0.0,2021-02-07 16:30:00+00:00,0,11,0,0,0,0,23,0,1999,4,1,0.0,0,25,146,121,40,False,0,1,Scott Carson,12,LIV,1190,1300,MCI,1320,1350,0,2020
