assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,8,0,0.8,106,2,2,0,1.7,9.6,2021-08-14 14:00:00+00:00,90,4,0,0,0,0,1,0,59668,2,1,7.0,1,0,0,0,50,True,0,2,Ben Mee,5,BHA,1160,1120,BUR,1080,1060,1
0,0,6,0,0.3,106,15,2,0,2.3,18.2,2021-08-21 11:30:00+00:00,90,11,0,0,0,0,2,0,58756,0,2,4.0,1,-6503,1657,8160,50,False,0,2,Ben Mee,5,LIV,1300,1340,BUR,1130,1100,1
0,0,9,0,10.2,106,29,1,0,4.5,17.2,2021-08-29 13:00:00+00:00,90,10,0,0,0,0,3,0,55742,1,1,18.0,1,-4999,1898,6897,50,True,1,2,Ben Mee,5,LEE,1070,1100,BUR,1080,1060,1
0,0,20,0,0.1,106,35,3,1,7.3,48.4,2021-09-13 19:00:00+00:00,90,8,0,0,0,0,4,0,51728,1,3,24.0,7,-5600,2559,8159,49,False,0,2,Ben Mee,5,EVE,1130,1110,BUR,1130,1100,1
0,0,10,0,10.8,106,43,1,0,3.4,6.6,2021-09-18 14:00:00+00:00,90,1,0,0,0,0,5,0,54466,1,0,17.0,2,898,5424,4526,49,True,0,2,Ben Mee,5,ARS,1210,1220,BUR,1080,1060,1
0,0,9,0,0.4,106,57,2,0,1.8,15.2,2021-09-25 14:00:00+00:00,90,9,0,0,0,0,6,0,52772,2,2,2.0,1,-2369,2665,5034,49,False,0,2,Ben Mee,5,LEI,1100,1150,BUR,1130,1100,1
0,0,0,0,0.0,106,62,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,15,0,0,0,0,7,0,94626,0,0,0.0,0,33472,38750,5278,49,True,0,2,Ben Mee,5,NOR,1040,1030,BUR,1080,1060,1
0,0,0,0,0.0,106,76,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,12,0,0,0,0,8,0,57089,0,2,0.0,0,-30782,253,31035,49,False,0,2,Ben Mee,5,MCI,1340,1340,BUR,1130,1100,1
0,0,0,0,0.0,106,89,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,16,0,0,0,0,9,0,49345,2,2,0.0,0,-8538,64,8602,49,False,0,2,Ben Mee,5,SOU,1090,1120,BUR,1130,1100,1
0,0,9,0,0.3,106,92,1,0,2.4,17.6,2021-10-30 14:00:00+00:00,90,3,0,0,0,0,10,0,46119,1,3,6.0,2,-3617,951,4568,49,True,0,2,Ben Mee,5,BRE,1150,1120,BUR,1080,1060,1
