assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,20,0,15.9,230,0.0263577997684478,0.05,0.0,1.43,3,1,0,3.3,14.6,2022-08-06,60,6,0,0,0,0,1,0,33086,1,1,0,2.0,2,0,0,0,55,True,0,0,1,0,0.0,3,Dwight McNeil,8,CHE,1220,1220,EVE,1070,1040,2022,0.0,
0,0,5,0,19.5,230,0.0420809015631675,0.19,0.1428900063037872,0.43,12,1,0,4.6,4.0,2022-08-13,63,2,0,0,0,0,2,0,34015,1,1,2,22.0,2,-2026,2303,4329,55,False,0,2,1,0,0.1428900063037872,3,Dwight McNeil,8,AVL,1070,1070,EVE,1100,1090,2022,0.1428900063037872,
0,0,4,0,2.9,230,0.0,0.09,0.0730620995163917,0.63,23,1,0,2.4,0.6,2022-08-20,33,16,0,0,0,0,3,0,29498,0,1,1,20.0,1,-5419,2318,7737,55,True,0,1,0,0,0.0730620995163917,3,Dwight McNeil,8,NFO,1100,1105,EVE,1070,1040,2022,0.0730620995163917,
0,0,9,0,16.0,230,0.0377434007823467,0.13,0.0533559992909431,2.05,33,1,0,3.8,7.8,2022-08-27,85,4,0,0,0,0,4,0,21573,1,1,1,14.0,2,-8267,399,8666,54,False,0,1,1,0,0.0533559992909431,3,Dwight McNeil,8,BRE,1100,1130,EVE,1100,1090,2022,0.0533559992909431,
0,0,9,0,4.8,230,0.0,0.18,0.0240548998117446,1.01,45,1,0,2.8,22.6,2022-08-30,90,24,0,0,0,0,5,0,18581,1,1,1,1.0,2,-3426,440,3866,53,False,0,1,0,0,0.0240548998117446,3,Dwight McNeil,8,LEE,1070,1130,EVE,1100,1090,2022,0.0240548998117446,
0,0,5,0,11.0,230,0.0199509002268314,0.08,0.0584020018577575,0.92,55,0,0,3.4,4.6,2022-09-03,8,12,0,0,0,0,6,0,16425,0,0,0,18.0,1,-2459,604,3063,53,True,0,1,1,0,0.0584020018577575,3,Dwight McNeil,8,LIV,1250,1300,EVE,1070,1040,2022,0.0584020018577575,
0,0,-4,0,0.3,230,0.0,0.0,0.0,0.33,75,0,0,0.0,0.0,2022-09-18,15,19,0,0,0,0,8,0,15457,0,0,1,0.0,0,-324,415,739,52,True,1,0,0,0,0.0,3,Dwight McNeil,8,WHU,1150,1110,EVE,1070,1040,2022,0.0,
0,3,37,0,34.6,230,1.1693300008773804,0.67,0.0413940995931625,1.41,89,1,1,11.1,45.8,2022-10-01,73,17,0,0,0,0,9,0,14077,1,2,1,31.0,10,-1331,274,1605,52,False,0,2,2,1,0.0413940995931625,3,Dwight McNeil,8,SOU,1070,1060,EVE,1100,1090,2022,0.0413940995931625,
0,0,4,0,15.2,230,0.0536856018006801,0.08,0.0,0.16,96,0,0,2.1,3.6,2022-10-09,23,14,0,0,0,0,10,0,16731,0,2,1,2.0,1,2122,3043,921,52,True,0,0,1,0,0.0,3,Dwight McNeil,8,MUN,1220,1220,EVE,1070,1040,2022,0.0,
0,0,7,0,15.3,230,0.0771847963333129,0.05,0.0,2.27,109,2,0,3.4,18.2,2022-10-15,90,18,0,0,0,0,11,0,15822,1,0,2,0.0,1,-850,445,1295,52,False,1,0,1,0,0.0,3,Dwight McNeil,8,TOT,1140,1170,EVE,1100,1090,2022,0.0,
