assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17,0,False,8,0,0,0,0,1,0,9855,0,3,0,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,EVE,1130,1060,BHA,1100,1200,2024,0.0,,1.79083,5.0,1.79083,0.405325,4.0,0.405325
0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2024-08-24,0,False,14,0,0,0,0,2,0,10586,0,1,2,0.0,0,-1351,322,1673,45,True,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,MUN,1140,1170,BHA,1080,1140,2024,0.0,,2.14153,10.0,2.14153,1.28556,8.0,1.28556
0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31,0,False,1,0,0,0,0,3,0,10160,0,1,1,0.0,0,-1166,433,1599,44,False,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,ARS,1260,1240,BHA,1100,1200,2024,0.0,,1.81748,6.0,1.81748,2.41798,6.0,2.41798
0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2024-09-14,0,False,10,0,0,0,0,4,0,10550,0,0,0,0.0,0,-170,1081,1251,44,True,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,IPS,1070,1080,BHA,1080,1140,2024,0.0,,1.75696,12.0,1.75696,0.721323,1.0,0.721323
0,0,0,0,0.0,128,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22,0,False,16,0,0,0,0,5,0,10282,0,2,2,0.0,0,-416,274,690,44,True,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,NFO,1230,1130,BHA,1080,1140,2024,0.0,,1.56836,4.0,1.56836,1.36923,3.0,0.608061
0,0,11,0,1.8,128,0.0,0.01,0.0,0.31,54,0,0,0.8,6.2,2024-09-28,33,False,6,0,0,0,0,6,0,9992,0,2,4,0.0,1,-453,324,777,44,False,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,CHE,1150,1360,BHA,1100,1200,2024,0.0,,1.20712,7.0,1.20712,3.65839,10.0,2.89722
0,0,2,0,1.3,128,0.0,0.01,0.0,1.27,64,2,0,0.9,7.8,2024-10-06,81,False,18,0,0,0,0,7,0,9846,0,2,3,0.0,0,-276,244,520,44,True,1,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,TOT,1140,1350,BHA,1080,1140,2024,0.0,,1.97217,4.0,1.97217,1.09279,10.0,1.09279
0,0,26,1,0.5,128,0.0,0.05,0.0835000127553939,2.02,76,0,0,1.9,14.8,2024-10-19,90,False,15,0,0,0,0,8,0,9806,1,1,0,4.0,6,-197,242,439,44,False,0,1,0,0,0.0835000127553939,2,Igor Julio dos Santos de Paulo,5,NEW,1100,1130,BHA,1100,1200,2024,0.0835000127553939,,1.6779,6.0,1.6779,1.93657,14.0,1.93657
0,0,7,0,4.2,128,0.0,0.02,0.0,1.36,84,2,0,3.2,27.6,2024-10-26,90,False,20,0,0,0,0,9,0,11119,1,2,2,0.0,0,1035,1308,273,44,True,1,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,WOL,1070,1120,BHA,1080,1140,2024,0.0,,1.51347,12.0,1.51347,1.11074,3.0,1.11074
0,0,7,0,1.2,128,0.0,0.01,0.0,1.65,94,2,0,1.5,13.8,2024-11-02,90,False,12,0,0,0,0,10,0,10716,1,1,2,0.0,1,-399,423,822,44,False,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,LIV,1340,1360,BHA,1100,1200,2024,0.0,,1.01568,5.0,1.01568,1.81037,10.0,1.81037
0,0,10,0,0.6,128,0.0,0.0,0.0,2.22,102,1,0,1.8,17.0,2024-11-09,90,False,13,0,0,0,0,11,0,10562,1,1,2,0.0,1,-246,291,537,44,True,1,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,MCI,1230,1350,BHA,1080,1140,2024,0.0,,2.87116,5.0,2.87116,2.60334,4.0,2.60334
0,0,12,0,0.6,128,0.0,0.0,0.0,1.63,113,1,0,2.7,26.0,2024-11-23,90,False,3,0,0,0,0,12,0,12035,1,2,1,0.0,2,1180,1669,489,44,False,0,0,0,0,0.0,2,Igor Julio dos Santos de Paulo,5,BOU,1080,1190,BHA,1100,1200,2024,0.0,,1.23059,5.0,1.23059,1.91157,11.0,1.91157
0,0,14,0,19.3,128,0.1249216943979263,0.15,0.0,1.01,122,1,0,4.6,26.4,2024-11-29,90,False,17,0,0,0,0,13,0,14839,1,1,1,0.0,2,2527,3121,594,44,True,0,0,1,0,0.0,2,Igor Julio dos Santos de Paulo,5,SOU,1060,1090,BHA,1080,1140,2024,0.0,,1.86986,16.0,1.86986,0.934969,4.0,0.934969
