assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,8,0,0.8,1044,0.01,0.01,0.0,1.71,30,2,0,0.7,6.2,2022-08-21 13:00:00+00:00,90,5,0,0,0,0,3,0,1271,1,2,0,0.0,0,806,941,135,45,True,1,2,Thilo Kehrer,19,BHA,1150,1200,WHU,1145,1060,1,2022
0,0,26,1,0.4,1044,0.0,0.0,0.0,0.49,32,0,0,1.4,13.6,2022-08-28 13:00:00+00:00,90,2,0,0,0,0,4,0,2743,1,1,0,0.0,6,515,973,458,45,False,0,2,Thilo Kehrer,19,AVL,1070,1070,WHU,1150,1110,1,2022
0,0,4,0,5.2,1044,0.01,0.01,0.0,0.63,47,1,0,1.1,5.6,2022-08-31 18:45:00+00:00,90,18,1,0,0,0,5,0,4485,1,1,1,0.0,0,739,1203,464,45,True,0,2,Thilo Kehrer,19,TOT,1210,1230,WHU,1145,1060,1,2022
0,0,7,0,0.2,1044,0.0,0.0,0.0,0.87,54,2,0,0.9,8.8,2022-09-03 14:00:00+00:00,90,6,0,0,0,0,6,0,6130,1,1,2,0.0,0,680,1554,874,45,False,1,2,Thilo Kehrer,19,CHE,1190,1140,WHU,1150,1110,1,2022
0,0,14,0,0.5,1044,0.0,0.0,0.0,0.36,75,1,0,1.8,17.2,2022-09-18 13:15:00+00:00,90,8,0,0,0,0,8,0,9374,1,0,1,0.0,2,1191,1848,657,45,False,0,2,Thilo Kehrer,19,EVE,1070,1040,WHU,1150,1110,1,2022
1,1,32,1,11.6,1044,0.01,0.04,0.03,0.74,90,0,0,4.1,21.4,2022-10-01 16:30:00+00:00,90,20,0,0,0,0,9,0,10464,1,0,2,8.0,10,1253,2251,998,45,True,0,2,Thilo Kehrer,19,WOL,1100,1080,WHU,1145,1060,1,2022
0,0,8,0,11.8,1044,0.11,0.15,0.04,0.7,100,1,0,3.9,5.2,2022-10-09 13:00:00+00:00,90,9,0,0,0,0,10,0,47378,1,1,3,22.0,1,33576,36492,2916,45,True,1,2,Thilo Kehrer,19,FUL,1065,1140,WHU,1145,1060,1,2022
0,1,19,0,1.5,1044,0.01,0.01,0.0,0.45,108,1,0,1.8,16.0,2022-10-16 13:00:00+00:00,90,17,0,0,0,0,11,0,46981,1,1,1,0.0,3,575,7623,7048,45,False,0,2,Thilo Kehrer,19,SOU,1070,1060,WHU,1150,1110,1,2022
0,0,12,0,1.0,1044,0.0,0.21,0.21,1.73,118,1,0,2.2,15.4,2022-10-19 18:30:00+00:00,90,12,0,0,0,0,12,0,39586,1,0,1,6.0,2,-4184,1313,5497,45,False,0,2,Thilo Kehrer,19,LIV,1180,1260,WHU,1150,1110,1,2022
0,0,22,1,1.3,1044,0.01,0.02,0.01,0.39,129,0,0,1.1,5.2,2022-10-24 19:00:00+00:00,90,3,0,0,0,0,13,0,45956,1,0,2,4.0,6,2463,5526,3063,45,True,0,2,Thilo Kehrer,19,BOU,1110,1080,WHU,1145,1060,1,2022
0,0,8,0,3.0,1044,0.02,0.02,0.0,1.24,139,1,0,2.5,18.0,2022-10-30 16:15:00+00:00,90,14,0,0,0,0,14,0,42937,1,0,1,4.0,1,-3188,1375,4563,45,False,1,2,Thilo Kehrer,19,MUN,1140,1165,WHU,1150,1110,1,2022
0,0,10,0,1.8,1044,0.01,0.07,0.06,1.02,149,2,0,3.4,15.0,2022-11-06 14:00:00+00:00,90,7,0,0,0,0,15,0,43030,1,2,1,17.0,1,-296,2474,2770,45,True,0,2,Thilo Kehrer,19,CRY,1110,1090,WHU,1145,1060,1,2022
0,0,9,0,0.8,1044,0.01,0.01,0.0,1.78,159,2,0,1.6,12.8,2022-11-12 15:00:00+00:00,90,10,0,0,0,0,16,0,40443,1,2,0,2.0,1,-2767,1101,3868,45,True,0,2,Thilo Kehrer,19,LEI,1110,1120,WHU,1145,1060,1,2022
0,0,5,0,0.3,1044,0.0,0.02,0.02,2.1,161,3,0,0.4,2.8,2022-12-26 20:00:00+00:00,90,1,0,0,0,0,17,0,30226,1,1,3,1.0,1,-10784,6230,17014,45,False,0,2,Thilo Kehrer,19,ARS,1250,1240,WHU,1150,1110,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30 19:45:00+00:00,0,4,0,0,0,0,18,0,32260,0,2,0,0.0,0,1760,3539,1779,45,True,0,2,Thilo Kehrer,19,BRE,1160,1200,WHU,1145,1060,1,2022
0,0,7,0,0.9,1044,0.01,0.07,0.06,1.48,187,2,0,1.5,9.8,2023-01-04 19:45:00+00:00,90,11,0,0,0,0,19,0,29134,1,2,2,4.0,1,-3139,387,3526,45,False,0,2,Thilo Kehrer,19,LEE,1070,1130,WHU,1150,1110,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-01-14 15:00:00+00:00,0,20,0,0,0,0,20,0,27095,0,0,1,0.0,0,-2223,549,2772,45,False,0,2,Thilo Kehrer,19,WOL,1100,1060,WHU,1150,1110,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21 15:00:00+00:00,0,8,0,0,0,0,21,0,25382,0,0,2,0.0,0,-1885,295,2180,44,True,0,2,Thilo Kehrer,19,EVE,1100,1090,WHU,1145,1060,1,2022
0,0,3,0,0.3,1044,0.0,0.0,0.0,0.38,217,1,0,0.4,3.2,2023-02-04 17:30:00+00:00,45,15,0,0,0,0,22,0,23117,1,1,1,0.0,1,-2315,248,2563,44,False,0,2,Thilo Kehrer,19,NEW,1250,1165,WHU,1150,1110,1,2022
0,0,13,0,0.8,1044,0.01,0.01,0.0,1.15,230,1,0,1.8,15.2,2023-02-11 12:30:00+00:00,90,6,0,0,0,0,23,0,21256,1,1,1,2.0,2,-1914,63,1977,44,True,0,2,Thilo Kehrer,19,CHE,1220,1220,WHU,1145,1060,1,2022
0,0,19,0,1.8,1044,0.01,0.01,0.0,1.48,239,2,0,2.8,24.2,2023-02-19 16:30:00+00:00,90,18,0,0,0,0,24,0,20978,1,0,2,2.0,1,-388,359,747,44,False,0,2,Thilo Kehrer,19,TOT,1140,1170,WHU,1150,1110,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25 15:00:00+00:00,0,16,0,0,0,0,25,0,23990,0,0,4,0.0,0,1526,2430,904,44,True,0,2,Thilo Kehrer,19,NFO,1100,1105,WHU,1145,1060,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,254,0,0,0.0,0.0,2023-03-04 15:00:00+00:00,0,5,0,0,0,0,26,0,21445,0,0,4,0.0,0,-1213,416,1629,44,False,0,2,Thilo Kehrer,19,BHA,1140,1200,WHU,1150,1110,1,2022
0,0,17,0,11.7,1044,0.02,0.02,0.0,1.58,270,1,0,3.2,20.6,2023-03-12 14:00:00+00:00,90,2,0,0,0,0,27,0,19848,1,1,1,0.0,2,-1596,88,1684,44,True,0,2,Thilo Kehrer,19,AVL,1075,1130,WHU,1145,1060,1,2022
1,2,31,1,25.9,1044,0.07,0.07,0.0,0.39,290,0,0,5.7,28.6,2023-04-02 13:00:00+00:00,90,17,0,0,0,0,29,0,20359,1,0,1,2.0,11,827,1300,473,43,True,0,2,Thilo Kehrer,19,SOU,1070,1080,WHU,1145,1060,1,2022
0,0,8,0,1.2,1044,0.01,0.01,0.0,2.46,70,3,0,1.4,12.4,2023-04-05 19:00:00+00:00,62,15,0,0,0,0,29,0,20359,1,5,1,0.0,1,827,1300,473,43,True,0,2,Thilo Kehrer,19,NEW,1300,1220,WHU,1145,1060,1,2022
0,0,0,0,0.0,1044,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08 14:00:00+00:00,0,9,0,0,0,0,30,0,23653,0,1,0,0.0,0,3219,3985,766,43,False,0,2,Thilo Kehrer,19,FUL,1070,1120,WHU,1150,1110,1,2022
