assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,54,2,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,5,0,0,0,0,1,0,177975,2,1,0.0,0,0,0,0,40,False,0,1,Jason Steele,4,BUR,1080,1060,BHA,1160,1120,1,2021
0,0,0,0,0.0,54,12,0,0,0.0,0.0,2021-08-21 16:30:00+00:00,0,18,0,0,0,0,2,0,194441,0,2,0.0,0,3931,7638,3707,40,True,0,1,Jason Steele,4,WAT,1040,1070,BHA,1160,1100,1,2021
0,0,0,0,0.0,54,22,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,8,0,0,0,0,3,0,208843,2,0,0.0,0,9345,17040,7695,40,True,0,1,Jason Steele,4,EVE,1090,1110,BHA,1160,1100,1,2021
0,0,0,0,0.0,54,32,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,3,0,0,0,0,4,0,279514,1,0,0.0,0,61278,97768,36490,40,False,0,1,Jason Steele,4,BRE,1120,1080,BHA,1160,1120,1,2021
0,0,0,0,0.0,54,42,0,0,0.0,0.0,2021-09-19 13:00:00+00:00,0,9,0,0,0,0,5,0,296595,1,2,0.0,0,16086,30481,14395,40,True,0,1,Jason Steele,4,LEI,1080,1160,BHA,1160,1100,1,2021
0,0,0,0,0.0,54,54,0,0,0.0,0.0,2021-09-27 19:00:00+00:00,0,7,0,0,0,0,6,0,293749,1,1,0.0,0,-3620,5547,9167,40,False,0,1,Jason Steele,4,CRY,1110,1080,BHA,1160,1120,1,2021
0,0,0,0,0.0,54,61,0,0,0.0,0.0,2021-10-02 16:30:00+00:00,0,1,0,0,0,0,7,0,276397,0,0,0.0,0,-17728,3311,21039,40,True,0,1,Jason Steele,4,ARS,1210,1220,BHA,1160,1100,1,2021
0,0,0,0,0.0,54,78,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,15,0,0,0,0,8,0,258279,0,0,0.0,0,-18730,3144,21874,40,False,0,1,Jason Steele,4,NOR,1040,1040,BHA,1160,1120,1,2021
0,0,0,0,0.0,54,83,0,0,0.0,0.0,2021-10-23 16:30:00+00:00,0,12,0,0,0,0,9,0,252452,4,1,0.0,0,-6273,1654,7927,40,True,0,1,Jason Steele,4,MCI,1360,1360,BHA,1160,1100,1,2021
0,0,0,0,0.0,54,94,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,11,0,0,0,0,10,0,250768,2,2,0.0,0,-2370,4240,6610,40,False,0,1,Jason Steele,4,LIV,1300,1340,BHA,1160,1120,1,2021
